speed_kmh,engine_rpm,throttle_pos,coolant_temp,fuel_level,intake_air_temp,label
23.61,1019.0,8.28,93.6,68.6,36.6,SLOW
23.0,1628.0,15.8,96.9,42.1,36.6,SLOW
56.06,2256.0,45.48,103.8,28.3,33.1,NORMAL
34.26,1034.0,15.23,88.1,35.7,20.3,SLOW
32.35,1122.0,18.03,95.9,22.8,49.1,SLOW
26.1,1754.0,14.57,97.3,36.0,39.0,SLOW
22.2,998.0,19.5,81.6,83.7,43.3,SLOW
22.73,1460.0,7.92,94.8,89.3,47.9,SLOW
147.96,6107.0,84.13,81.6,20.4,46.2,AGGRESSIVE
51.21,2326.0,41.08,98.3,94.6,23.5,NORMAL
130.8,3929.0,90.9,90.0,50.4,34.6,AGGRESSIVE
35.29,1792.0,6.28,87.9,10.6,44.8,SLOW
36.86,1992.0,18.6,83.9,75.2,45.0,SLOW
69.73,3384.0,44.43,94.2,33.7,38.3,NORMAL
130.81,5834.0,67.22,82.5,79.5,32.4,AGGRESSIVE
26.56,849.0,7.58,92.4,50.1,40.7,SLOW
31.06,800.0,9.86,102.3,95.7,32.9,SLOW
29.67,1998.0,17.42,96.5,99.0,45.1,SLOW
37.64,989.0,9.59,82.6,61.0,40.0,SLOW
39.24,1621.0,15.27,84.2,11.4,23.1,SLOW
30.2,927.0,17.26,82.1,60.3,26.0,SLOW
144.2,5459.0,88.38,84.1,55.4,47.6,AGGRESSIVE
142.01,4415.0,81.58,99.5,39.9,47.7,AGGRESSIVE
23.58,1322.0,11.73,82.5,23.1,48.0,SLOW
68.97,2227.0,46.62,95.4,19.1,46.1,NORMAL
56.21,2377.0,21.31,91.1,73.5,27.8,NORMAL
62.88,3373.0,38.65,83.5,29.9,42.0,NORMAL
30.02,965.0,9.2,92.7,29.5,47.8,SLOW
74.4,3433.0,47.32,93.8,75.5,37.5,NORMAL
26.54,1838.0,17.47,86.7,34.7,21.7,SLOW
79.01,2770.0,41.26,90.7,24.3,36.8,NORMAL
119.26,6430.0,64.9,89.1,51.7,32.5,AGGRESSIVE
27.39,1751.0,5.13,94.4,70.0,40.3,SLOW
30.87,1381.0,10.28,88.4,57.6,43.9,SLOW
75.97,2231.0,32.88,94.8,84.9,46.1,NORMAL
139.27,4193.0,81.36,91.4,98.2,37.5,AGGRESSIVE
29.84,1477.0,14.55,95.7,70.9,23.7,SLOW
61.64,3359.0,27.76,93.2,41.3,41.5,NORMAL
39.95,1833.0,7.47,90.6,26.2,38.4,SLOW
27.49,1241.0,9.8,88.2,49.2,26.0,SLOW
59.3,2591.0,43.78,94.0,81.2,23.5,NORMAL
89.84,3971.0,94.05,89.9,97.8,36.3,AGGRESSIVE
123.23,5257.0,95.71,98.7,37.3,48.3,AGGRESSIVE
122.76,4260.0,93.52,94.4,17.6,44.0,AGGRESSIVE
98.18,4796.0,95.8,103.8,35.9,20.4,AGGRESSIVE
38.26,1476.0,14.92,88.4,39.5,48.0,SLOW
64.82,3024.0,33.42,103.9,60.4,23.6,NORMAL
22.82,1891.0,11.26,96.8,97.1,42.0,SLOW
128.85,5904.0,95.23,81.6,86.7,23.6,AGGRESSIVE
22.1,1096.0,19.64,93.1,53.3,29.4,SLOW
158.11,5130.0,61.48,94.4,86.0,45.6,AGGRESSIVE
35.76,1727.0,10.26,89.7,28.1,33.2,SLOW
39.07,1217.0,9.32,88.5,36.7,28.2,SLOW
98.56,5528.0,66.83,91.1,49.9,45.7,AGGRESSIVE
36.76,1722.0,15.98,96.2,59.4,35.3,SLOW
31.86,1335.0,11.13,103.9,27.1,23.5,SLOW
130.48,3524.0,66.76,84.9,11.8,49.1,AGGRESSIVE
117.36,3589.0,88.84,81.0,87.5,47.1,AGGRESSIVE
118.81,6107.0,89.64,100.6,37.4,42.9,AGGRESSIVE
20.6,1293.0,5.24,104.7,22.8,47.1,SLOW
69.31,2047.0,34.5,101.7,70.5,25.5,NORMAL
143.24,4494.0,84.51,95.4,64.3,23.5,AGGRESSIVE
106.5,4871.0,86.21,98.2,53.8,28.5,AGGRESSIVE
84.55,6117.0,60.26,96.2,79.4,38.8,AGGRESSIVE
39.64,1695.0,5.46,91.5,23.7,44.0,SLOW
127.64,6428.0,64.19,86.6,62.9,27.5,AGGRESSIVE
135.44,5156.0,90.39,94.7,79.5,24.3,AGGRESSIVE
22.08,1415.0,10.64,80.9,82.2,47.9,SLOW
47.03,2406.0,43.21,81.4,91.5,32.7,NORMAL
72.62,3016.0,44.07,94.4,56.4,48.5,NORMAL
31.29,1605.0,7.03,88.7,43.2,38.3,SLOW
37.71,1315.0,11.08,93.9,63.7,29.9,SLOW
27.0,1535.0,11.77,86.1,31.7,21.2,SLOW
40.18,3212.0,33.44,104.5,35.2,27.4,NORMAL
120.53,3755.0,79.61,99.4,42.9,23.7,AGGRESSIVE
80.56,4229.0,68.92,88.7,66.4,48.0,AGGRESSIVE
77.95,2408.0,33.27,93.2,63.6,39.1,NORMAL
28.26,1977.0,7.29,92.5,91.7,22.1,SLOW
57.37,2189.0,26.87,80.3,85.2,21.6,NORMAL
36.79,1225.0,14.06,97.0,26.6,46.6,SLOW
52.01,3380.0,43.84,93.5,39.9,46.3,NORMAL
94.52,4026.0,64.55,101.5,37.8,22.7,AGGRESSIVE
66.17,2754.0,26.53,89.0,23.2,49.2,NORMAL
124.53,5656.0,75.4,87.2,97.3,24.6,AGGRESSIVE
151.89,4039.0,65.22,93.1,67.9,20.7,AGGRESSIVE
27.93,1431.0,18.54,103.1,99.5,39.4,SLOW
70.76,2533.0,46.8,89.9,72.5,34.2,NORMAL
114.35,6445.0,71.17,97.7,53.3,47.5,AGGRESSIVE
23.17,1771.0,10.73,100.6,57.7,26.4,SLOW
68.7,2191.0,44.54,82.4,50.1,27.2,NORMAL
66.39,3184.0,25.08,98.5,33.6,48.8,NORMAL
25.34,1210.0,14.22,93.9,24.0,28.6,SLOW
57.65,2007.0,47.84,83.4,46.7,23.9,NORMAL
24.79,1385.0,9.73,88.9,18.0,42.9,SLOW
117.99,5451.0,80.52,103.2,38.3,38.1,AGGRESSIVE
119.45,5758.0,66.6,102.6,86.7,27.2,AGGRESSIVE
53.39,3262.0,34.79,89.4,98.8,38.7,NORMAL
66.24,2343.0,31.79,83.5,61.8,41.1,NORMAL
68.02,2703.0,32.39,101.2,32.0,25.9,NORMAL
126.46,4820.0,91.97,81.6,65.6,34.3,AGGRESSIVE
28.91,1773.0,16.46,100.9,28.1,21.9,SLOW
39.84,1657.0,5.65,94.2,46.7,48.1,SLOW
32.5,1727.0,9.1,92.8,89.5,38.8,SLOW
21.68,1321.0,7.74,82.1,36.1,26.7,SLOW
74.11,3308.0,30.95,90.2,50.3,23.3,NORMAL
31.82,1368.0,13.33,97.5,72.1,34.0,SLOW
38.29,1817.0,9.16,85.4,27.7,34.0,SLOW
32.84,1519.0,16.24,87.0,80.5,31.0,SLOW
99.89,5904.0,70.61,93.1,78.5,37.3,AGGRESSIVE
38.38,1017.0,9.41,95.8,42.0,32.5,SLOW
107.94,3945.0,63.86,92.4,21.1,44.5,AGGRESSIVE
130.81,6445.0,79.33,88.8,46.5,40.1,AGGRESSIVE
139.92,4409.0,96.27,103.5,61.8,31.9,AGGRESSIVE
139.9,4539.0,95.5,92.7,53.9,20.3,AGGRESSIVE
54.74,2872.0,41.21,97.7,65.2,38.5,NORMAL
77.65,2108.0,47.69,81.2,32.4,20.8,NORMAL
31.48,1064.0,6.83,98.6,21.3,46.1,SLOW
25.67,1972.0,14.95,88.2,13.0,28.0,SLOW
25.56,908.0,15.72,96.2,41.6,28.2,SLOW
140.94,3636.0,93.46,90.7,99.3,29.0,AGGRESSIVE
67.12,3416.0,31.32,103.7,46.4,33.3,NORMAL
23.54,1004.0,17.51,100.9,43.5,41.4,SLOW
25.55,1437.0,5.21,93.0,16.3,35.1,SLOW
23.81,1120.0,9.45,86.7,40.6,30.5,SLOW
28.11,847.0,6.27,95.5,73.6,27.3,SLOW
36.56,1074.0,11.63,101.1,13.8,23.8,SLOW
63.97,2478.0,23.3,81.7,81.8,23.2,NORMAL
34.81,967.0,12.41,84.4,50.4,25.5,SLOW
31.89,1706.0,13.13,92.1,82.8,47.9,SLOW
48.09,3053.0,44.32,100.2,28.6,45.0,NORMAL
72.46,2991.0,24.67,81.8,88.8,44.9,NORMAL
22.58,1191.0,7.63,93.3,21.7,34.0,SLOW
118.63,4856.0,72.52,82.8,45.8,37.0,AGGRESSIVE
61.7,3341.0,37.04,94.3,70.7,42.5,NORMAL
96.73,4589.0,65.19,97.6,38.2,30.7,AGGRESSIVE
31.76,1353.0,14.03,97.8,60.0,34.6,SLOW
20.13,1524.0,12.89,90.7,90.0,42.7,SLOW
83.45,4380.0,78.29,82.6,47.8,47.3,AGGRESSIVE
30.99,1179.0,6.29,85.9,22.0,38.4,SLOW
78.42,2734.0,47.14,92.6,11.2,47.9,NORMAL
39.51,1331.0,7.54,99.2,97.6,40.7,SLOW
30.76,1369.0,6.11,91.1,50.3,47.0,SLOW
106.33,4082.0,86.55,84.9,70.8,45.1,AGGRESSIVE
65.46,2577.0,39.97,91.8,42.4,41.5,NORMAL
121.8,4629.0,89.76,94.6,47.6,21.4,AGGRESSIVE
36.09,864.0,9.47,91.0,69.8,33.1,SLOW
99.27,3709.0,78.77,82.4,38.0,48.8,AGGRESSIVE
62.67,2773.0,34.92,85.2,56.0,33.4,NORMAL
106.27,4143.0,74.13,90.5,19.5,46.1,AGGRESSIVE
150.75,5165.0,78.69,82.4,30.7,45.6,AGGRESSIVE
26.64,1848.0,14.52,85.1,78.7,38.4,SLOW
152.12,4859.0,65.15,89.7,73.6,49.8,AGGRESSIVE
147.25,4465.0,86.37,96.2,59.1,44.5,AGGRESSIVE
78.77,2942.0,24.19,89.5,27.9,31.1,NORMAL
86.26,6041.0,82.75,84.4,32.7,48.3,AGGRESSIVE
26.02,1584.0,15.08,97.9,14.3,48.6,SLOW
77.07,2734.0,27.08,100.1,20.9,36.3,NORMAL
43.56,2371.0,29.85,101.8,27.0,45.9,NORMAL
147.67,4245.0,66.24,87.3,62.8,28.1,AGGRESSIVE
69.19,3200.0,43.57,97.6,97.1,20.4,NORMAL
30.63,1760.0,18.96,88.6,64.2,46.3,SLOW
39.03,1097.0,7.76,95.4,47.3,33.9,SLOW
106.12,3604.0,77.2,96.8,61.4,27.8,AGGRESSIVE
122.01,5126.0,67.7,83.5,72.5,29.5,AGGRESSIVE
81.21,4722.0,79.66,103.8,48.2,29.5,AGGRESSIVE
69.21,2068.0,24.49,89.2,92.2,31.3,NORMAL
112.62,5305.0,76.63,93.3,16.6,20.5,AGGRESSIVE
53.14,3172.0,32.13,97.9,34.6,35.2,NORMAL
61.02,3393.0,48.24,100.3,26.2,33.3,NORMAL
22.17,1724.0,6.34,94.4,34.9,40.0,SLOW
62.33,3464.0,24.02,83.1,70.9,49.1,NORMAL
67.99,2059.0,37.64,96.1,21.4,48.0,NORMAL
34.56,1919.0,11.25,87.9,59.9,37.1,SLOW
65.16,3253.0,21.63,92.7,29.1,43.3,NORMAL
87.59,6369.0,98.13,95.2,47.2,43.7,AGGRESSIVE
115.65,5827.0,65.11,91.7,81.0,46.1,AGGRESSIVE
36.91,956.0,15.23,101.3,83.7,50.0,SLOW
102.5,4178.0,89.93,99.2,16.0,40.6,AGGRESSIVE
22.74,1819.0,19.6,91.1,18.6,36.8,SLOW
32.55,1654.0,11.72,104.4,66.4,27.3,SLOW
74.33,2353.0,37.85,97.7,85.5,23.7,NORMAL
71.42,2138.0,31.56,89.8,28.5,47.3,NORMAL
122.21,4203.0,68.01,86.8,14.8,35.2,AGGRESSIVE
41.4,3063.0,24.87,91.5,53.8,41.7,NORMAL
114.92,5519.0,69.2,104.2,57.1,25.4,AGGRESSIVE
38.75,1173.0,8.33,87.3,82.0,33.3,SLOW
31.89,893.0,5.14,90.0,23.8,36.7,SLOW
48.27,3202.0,33.89,103.1,66.8,49.7,NORMAL
60.14,2956.0,23.71,87.8,95.2,25.4,NORMAL
26.48,1745.0,14.63,100.3,23.0,45.1,SLOW
116.23,5099.0,86.18,95.7,53.6,44.1,AGGRESSIVE
32.98,1249.0,6.55,87.7,90.3,32.9,SLOW
22.1,1491.0,7.6,96.8,78.0,28.3,SLOW
51.75,2549.0,33.32,93.9,73.3,32.8,NORMAL
79.54,2703.0,30.52,87.2,79.8,43.8,NORMAL
121.19,4589.0,95.2,81.6,97.1,21.1,AGGRESSIVE
28.06,1302.0,13.47,102.4,42.8,46.7,SLOW
156.56,6101.0,78.29,91.2,62.1,41.7,AGGRESSIVE
90.25,6093.0,78.42,91.6,47.3,26.3,AGGRESSIVE
45.81,2346.0,49.44,104.5,48.8,30.7,NORMAL
138.21,4113.0,89.15,97.9,94.5,20.8,AGGRESSIVE
86.62,4809.0,98.63,99.5,52.7,32.4,AGGRESSIVE
60.02,2400.0,23.78,91.8,59.3,47.6,NORMAL
48.48,2460.0,30.69,85.5,17.1,22.5,NORMAL
20.32,1612.0,17.89,89.3,73.1,31.4,SLOW
132.14,4643.0,94.22,93.5,37.0,34.7,AGGRESSIVE
78.36,3348.0,32.55,85.0,86.2,28.3,NORMAL
35.57,962.0,10.14,97.1,95.9,23.6,SLOW
51.38,3160.0,29.95,81.0,41.4,32.1,NORMAL
20.4,1046.0,16.94,95.5,23.8,28.1,SLOW
43.56,2995.0,47.25,101.3,69.4,32.9,NORMAL
23.68,1718.0,5.57,86.9,97.3,45.4,SLOW
52.62,3377.0,22.88,88.8,30.6,42.7,NORMAL
39.65,1739.0,16.55,80.3,99.0,38.8,SLOW
121.98,4360.0,60.87,94.5,13.2,46.1,AGGRESSIVE
44.99,3124.0,23.74,104.0,24.5,48.1,NORMAL
21.17,936.0,16.49,95.1,40.5,42.7,SLOW
42.43,3074.0,44.02,87.5,58.2,30.1,NORMAL
39.17,1818.0,19.9,95.9,89.9,20.6,SLOW
52.48,3355.0,39.13,100.1,11.2,47.6,NORMAL
36.29,904.0,8.61,86.4,66.2,24.7,SLOW
144.63,5032.0,69.43,80.4,97.2,28.2,AGGRESSIVE
48.92,3225.0,40.43,98.1,38.1,30.5,NORMAL
126.12,5787.0,77.44,92.9,31.4,27.2,AGGRESSIVE
23.25,1797.0,19.02,88.6,74.3,47.1,SLOW
53.69,3258.0,41.01,88.2,53.5,29.0,NORMAL
153.21,5323.0,67.03,103.5,27.9,37.0,AGGRESSIVE
70.92,3426.0,35.32,81.7,67.0,40.1,NORMAL
73.15,2443.0,41.15,86.8,69.8,49.7,NORMAL
69.29,2643.0,45.95,87.5,51.1,44.0,NORMAL
49.36,2449.0,25.7,92.4,66.2,35.4,NORMAL
33.44,1975.0,16.92,92.3,26.5,26.0,SLOW
43.8,2056.0,31.71,83.6,54.5,24.2,NORMAL
72.46,2985.0,26.82,86.2,35.4,20.7,NORMAL
155.27,5491.0,91.77,80.8,97.4,41.3,AGGRESSIVE
55.1,2873.0,39.08,102.0,74.0,37.5,NORMAL
90.83,3518.0,66.35,90.5,67.5,23.3,AGGRESSIVE
158.45,5863.0,86.08,81.7,19.7,36.4,AGGRESSIVE
36.87,938.0,6.39,92.0,91.4,48.4,SLOW
104.32,4587.0,87.28,99.1,48.7,33.8,AGGRESSIVE
89.01,3844.0,62.21,89.9,45.8,49.5,AGGRESSIVE
20.07,984.0,15.15,89.1,26.8,32.8,SLOW
155.41,4929.0,82.81,82.6,91.9,26.4,AGGRESSIVE
37.69,1546.0,15.86,84.3,68.9,30.3,SLOW
50.0,2751.0,41.22,99.3,98.3,49.0,NORMAL
98.97,4229.0,97.4,89.2,79.7,25.0,AGGRESSIVE
53.23,2715.0,46.73,103.5,14.7,47.7,NORMAL
109.39,3697.0,67.77,95.3,13.2,27.7,AGGRESSIVE
130.89,3659.0,65.82,100.9,91.4,49.3,AGGRESSIVE
57.81,2836.0,25.96,94.2,84.8,40.8,NORMAL
68.86,2320.0,40.14,90.6,67.7,34.9,NORMAL
77.54,2935.0,30.16,91.8,99.3,31.0,NORMAL
114.7,4584.0,86.78,96.7,11.7,29.3,AGGRESSIVE
29.43,1629.0,14.68,92.5,61.7,31.2,SLOW
38.72,888.0,12.12,93.1,57.1,39.4,SLOW
29.23,1594.0,5.6,104.6,57.6,23.9,SLOW
40.41,3378.0,30.68,102.4,80.3,20.0,NORMAL
128.59,3870.0,96.64,92.9,46.0,35.4,AGGRESSIVE
77.97,2341.0,48.07,88.7,25.5,26.2,NORMAL
137.15,4948.0,65.39,98.7,50.1,22.5,AGGRESSIVE
144.31,6470.0,68.2,104.0,52.6,20.2,AGGRESSIVE
31.64,1828.0,16.87,87.8,30.7,49.3,SLOW
27.33,1250.0,9.3,81.2,73.1,32.2,SLOW
44.53,3485.0,35.46,85.6,65.7,26.5,NORMAL
153.18,6414.0,96.79,97.0,91.5,22.4,AGGRESSIVE
43.46,2389.0,49.19,90.1,38.6,25.6,NORMAL
147.91,3598.0,78.08,84.0,57.3,49.1,AGGRESSIVE
110.39,5911.0,96.93,85.9,90.9,31.7,AGGRESSIVE
27.84,1445.0,13.76,80.1,15.3,37.5,SLOW
150.54,3878.0,69.54,90.4,23.8,37.2,AGGRESSIVE
33.29,1583.0,18.9,92.3,12.3,30.7,SLOW
33.83,830.0,12.31,99.7,26.7,33.0,SLOW
63.74,2520.0,46.25,97.7,38.9,27.1,NORMAL
39.56,1239.0,6.94,102.8,15.9,31.9,SLOW
133.17,5371.0,64.89,88.0,54.4,36.9,AGGRESSIVE
84.76,5667.0,99.77,84.3,57.3,41.3,AGGRESSIVE
127.39,4135.0,98.4,103.0,73.5,34.2,AGGRESSIVE
20.44,1171.0,8.07,90.1,71.2,38.3,SLOW
65.99,3094.0,41.07,101.9,76.5,37.9,NORMAL
85.63,6442.0,62.98,102.5,68.1,42.3,AGGRESSIVE
61.96,2773.0,29.79,97.2,34.0,49.2,NORMAL
64.73,2303.0,21.25,82.1,92.1,25.5,NORMAL
22.43,1578.0,5.06,94.2,60.8,46.7,SLOW
30.49,1642.0,17.77,96.5,40.4,24.7,SLOW
50.42,2037.0,43.15,91.6,24.5,48.4,NORMAL
36.99,1362.0,11.81,93.0,87.0,25.3,SLOW
133.04,4670.0,64.38,96.0,63.7,29.5,AGGRESSIVE
20.69,1824.0,8.07,100.6,43.0,35.9,SLOW
119.29,5680.0,61.22,101.0,30.1,22.1,AGGRESSIVE
35.37,1591.0,5.24,96.0,97.9,23.8,SLOW
138.19,3657.0,84.79,101.3,84.8,44.2,AGGRESSIVE
39.24,1251.0,10.65,92.9,97.3,43.2,SLOW
86.46,3780.0,65.37,100.2,78.3,24.9,AGGRESSIVE
40.1,2934.0,20.78,80.8,40.8,42.3,NORMAL
28.78,1395.0,16.6,91.8,36.9,45.3,SLOW
61.28,2810.0,44.04,80.7,25.5,49.1,NORMAL
71.77,2646.0,21.57,89.0,33.5,24.1,NORMAL
153.38,4062.0,62.16,103.2,24.1,39.1,AGGRESSIVE
38.98,1708.0,8.36,99.0,80.1,27.4,SLOW
87.46,4973.0,70.11,88.1,20.4,34.9,AGGRESSIVE
70.93,2751.0,33.95,97.5,25.2,45.6,NORMAL
107.97,6228.0,64.15,92.3,12.2,21.5,AGGRESSIVE
79.34,3365.0,33.06,102.4,14.8,34.2,NORMAL
26.01,1274.0,15.39,100.5,62.9,38.1,SLOW
31.52,1459.0,11.82,88.1,65.8,23.8,SLOW
58.36,2819.0,20.35,102.8,91.2,44.7,NORMAL
21.24,867.0,14.44,91.8,47.1,33.1,SLOW
37.89,1414.0,11.18,93.2,17.3,35.1,SLOW
122.93,6201.0,65.28,98.3,96.5,37.9,AGGRESSIVE
75.59,3391.0,47.5,82.6,13.5,25.2,NORMAL
75.45,2351.0,23.23,91.0,22.5,27.0,NORMAL
30.82,1870.0,11.06,82.1,61.0,23.3,SLOW
27.09,1763.0,10.1,98.2,57.5,34.1,SLOW
155.72,6360.0,83.16,101.5,76.5,41.8,AGGRESSIVE
76.1,2467.0,37.29,83.8,13.1,21.4,NORMAL
69.07,2602.0,43.08,88.4,33.7,36.1,NORMAL
75.01,2527.0,21.32,103.4,15.6,37.3,NORMAL
36.01,1718.0,18.7,88.4,91.2,21.8,SLOW
25.35,936.0,15.27,82.5,72.7,43.0,SLOW
26.34,1503.0,15.72,96.7,78.1,35.8,SLOW
38.89,1621.0,14.24,97.1,13.4,44.2,SLOW
23.76,1736.0,10.16,97.3,53.3,40.9,SLOW
108.86,5962.0,94.69,91.9,50.2,37.1,AGGRESSIVE
130.33,5274.0,84.78,81.2,85.4,39.5,AGGRESSIVE
45.84,2526.0,48.14,84.3,64.2,27.2,NORMAL
28.19,1252.0,17.51,96.2,53.9,41.8,SLOW
105.22,5772.0,72.62,81.0,45.7,42.5,AGGRESSIVE
74.77,2403.0,20.43,92.3,14.6,33.9,NORMAL
29.29,1228.0,10.58,94.5,15.5,45.6,SLOW
155.96,6058.0,73.49,85.2,13.6,44.1,AGGRESSIVE
25.98,1321.0,7.38,83.4,18.3,29.0,SLOW
49.66,2257.0,22.28,89.0,66.1,42.5,NORMAL
143.26,4443.0,98.23,102.0,87.7,32.3,AGGRESSIVE
25.14,1681.0,10.88,92.7,27.0,26.3,SLOW
38.22,1173.0,19.04,84.5,80.6,44.3,SLOW
33.81,1945.0,9.04,100.9,82.2,49.1,SLOW
158.8,4085.0,73.35,92.8,94.5,45.4,AGGRESSIVE
51.23,2289.0,29.22,80.1,38.1,26.8,NORMAL
64.4,2930.0,22.17,94.1,63.0,41.6,NORMAL
66.61,3350.0,30.14,94.5,48.7,49.8,NORMAL
146.94,5167.0,87.11,98.4,15.8,42.3,AGGRESSIVE
115.68,4591.0,93.95,100.4,91.5,48.3,AGGRESSIVE
29.06,1179.0,15.26,84.5,71.6,31.5,SLOW
115.8,5685.0,88.49,98.4,91.9,26.9,AGGRESSIVE
31.02,804.0,7.94,83.8,97.1,31.6,SLOW
147.76,5052.0,80.81,96.7,32.7,49.0,AGGRESSIVE
58.41,3121.0,32.98,86.2,45.4,33.8,NORMAL
54.42,2040.0,32.61,91.5,81.7,36.1,NORMAL
34.91,1751.0,11.63,83.6,30.9,39.2,SLOW
37.82,1401.0,14.66,101.8,82.3,44.4,SLOW
65.36,2876.0,20.84,93.8,86.0,24.6,NORMAL
142.15,4453.0,67.71,101.7,38.6,34.6,AGGRESSIVE
29.13,1756.0,5.01,84.7,28.5,43.0,SLOW
20.26,1807.0,8.43,100.8,14.9,44.7,SLOW
68.63,3049.0,29.01,85.8,60.6,48.2,NORMAL
26.81,1464.0,12.64,96.3,55.9,38.1,SLOW
62.07,2534.0,22.87,101.8,49.8,22.1,NORMAL
117.46,4187.0,73.36,100.4,42.2,22.3,AGGRESSIVE
149.73,5961.0,82.29,87.6,82.1,45.5,AGGRESSIVE
157.52,4248.0,86.87,88.0,95.3,27.4,AGGRESSIVE
77.55,3013.0,29.36,84.3,47.0,43.9,NORMAL
120.82,3775.0,92.92,88.9,45.3,43.6,AGGRESSIVE
23.21,1566.0,9.02,95.8,17.8,25.3,SLOW
53.35,3194.0,47.21,95.1,30.8,40.1,NORMAL
70.25,3419.0,45.1,94.6,98.2,42.7,NORMAL
69.1,2707.0,20.66,87.2,20.6,47.5,NORMAL
31.41,1792.0,15.59,87.3,84.5,30.3,SLOW
119.47,3649.0,71.08,93.4,83.0,42.0,AGGRESSIVE
99.42,3831.0,92.77,87.0,98.6,39.1,AGGRESSIVE
22.95,1327.0,19.6,87.7,67.3,42.2,SLOW
117.38,6315.0,92.7,82.5,38.4,25.4,AGGRESSIVE
151.2,6444.0,61.53,88.5,85.6,22.8,AGGRESSIVE
28.03,815.0,14.07,102.4,92.6,33.5,SLOW
23.47,1514.0,19.75,97.8,44.0,24.1,SLOW
143.69,5326.0,85.83,95.7,11.6,39.5,AGGRESSIVE
23.99,845.0,5.47,101.4,37.8,47.6,SLOW
110.31,5379.0,75.07,98.8,90.6,22.2,AGGRESSIVE
156.94,4365.0,85.69,93.6,94.8,33.2,AGGRESSIVE
154.2,4939.0,62.28,93.3,33.9,33.8,AGGRESSIVE
20.09,1258.0,5.44,86.3,99.6,46.8,SLOW
128.03,4089.0,79.2,104.0,76.8,45.4,AGGRESSIVE
45.42,3468.0,23.65,90.5,26.1,27.7,NORMAL
36.17,1402.0,13.55,89.0,23.0,33.6,SLOW
98.78,6489.0,64.1,102.0,69.7,22.9,AGGRESSIVE
42.39,2457.0,33.43,85.4,94.0,37.0,NORMAL
46.21,3344.0,23.74,104.1,83.4,21.2,NORMAL
111.81,4792.0,78.64,96.1,12.4,40.1,AGGRESSIVE
39.17,936.0,14.76,94.9,50.8,48.7,SLOW
90.76,3559.0,83.38,85.7,71.6,31.3,AGGRESSIVE
96.47,3771.0,84.12,89.8,78.6,27.8,AGGRESSIVE
76.61,2453.0,21.94,91.7,51.1,22.8,NORMAL
152.68,4247.0,74.15,95.7,45.3,36.3,AGGRESSIVE
26.37,1065.0,13.96,98.1,57.6,21.7,SLOW
39.39,1527.0,8.88,92.3,39.9,22.7,SLOW
73.08,2223.0,22.45,81.1,82.4,49.6,NORMAL
78.58,3311.0,29.61,101.7,38.0,45.2,NORMAL
69.38,2862.0,41.63,102.9,38.2,42.9,NORMAL
141.73,5278.0,83.04,90.8,95.7,48.3,AGGRESSIVE
154.01,6083.0,88.54,85.6,88.4,23.4,AGGRESSIVE
146.74,6070.0,65.39,101.4,97.6,25.9,AGGRESSIVE
146.16,4437.0,63.4,101.2,84.1,44.2,AGGRESSIVE
32.72,1297.0,6.06,91.1,77.8,20.2,SLOW
27.04,903.0,7.89,90.8,48.9,41.3,SLOW
31.5,1718.0,19.88,81.9,28.0,20.8,SLOW
37.81,1867.0,13.95,86.3,83.0,31.5,SLOW
121.81,4504.0,92.12,103.9,81.2,27.7,AGGRESSIVE
46.85,2124.0,22.48,82.1,10.4,43.6,NORMAL
47.77,2830.0,27.2,81.5,15.6,36.2,NORMAL
42.11,2278.0,35.43,92.8,88.8,28.8,NORMAL
94.38,4376.0,79.54,87.4,53.9,36.9,AGGRESSIVE
28.53,1000.0,15.32,92.8,64.1,20.2,SLOW
150.71,5401.0,68.69,92.5,55.8,44.1,AGGRESSIVE
65.44,2058.0,31.95,94.0,17.9,35.0,NORMAL
123.71,4611.0,83.71,86.9,59.6,34.7,AGGRESSIVE
74.41,2576.0,46.62,94.0,92.6,32.3,NORMAL
127.21,3977.0,80.69,81.5,43.7,32.4,AGGRESSIVE
123.83,3876.0,71.4,84.2,20.4,22.4,AGGRESSIVE
139.02,3717.0,64.95,92.4,71.7,47.0,AGGRESSIVE
25.68,1350.0,19.22,87.2,12.1,36.9,SLOW
22.48,1279.0,18.5,83.8,17.6,42.8,SLOW
31.2,1580.0,14.09,89.9,56.2,23.3,SLOW
60.4,2753.0,42.85,86.4,53.4,20.6,NORMAL
91.28,5154.0,85.83,82.8,82.6,37.5,AGGRESSIVE
158.61,6012.0,61.6,101.1,81.0,25.3,AGGRESSIVE
117.21,6112.0,80.61,100.1,32.3,45.3,AGGRESSIVE
39.54,1811.0,6.3,91.4,31.4,30.6,SLOW
158.08,5415.0,85.33,85.6,91.1,42.5,AGGRESSIVE
26.7,1484.0,11.04,88.1,47.2,25.8,SLOW
32.18,1805.0,9.46,101.3,38.3,38.7,SLOW
91.6,4291.0,67.97,83.2,56.0,38.5,AGGRESSIVE
69.89,2715.0,31.56,103.7,73.8,23.9,NORMAL
157.72,3516.0,97.8,84.2,47.2,23.4,AGGRESSIVE
66.4,2441.0,34.57,97.4,35.6,37.1,NORMAL
105.68,5449.0,96.45,96.5,29.0,25.1,AGGRESSIVE
22.22,1351.0,5.63,99.7,18.9,46.8,SLOW
63.18,3280.0,38.32,87.3,46.9,45.3,NORMAL
37.98,1586.0,5.47,96.1,95.3,42.1,SLOW
